Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,NumWebVisitsMonth,Complain,Response,Children,Expenses,TotalAcceptedCmp,NumTotalPurchases,Total_Engaged_Days
1975,Post Graduate,In Relationship,69283.0,2014-06-14,41,5,0,0,1,904,0,27,201
1975,Post Graduate,Single,46098.0,2012-08-18,86,8,0,1,2,120,0,11,866
1988,Post Graduate,In Relationship,23331.0,2012-04-09,92,8,0,0,1,103,0,8,997
1988,Post Graduate,Single,23331.0,2012-05-10,97,9,0,0,1,269,0,17,966
1989,Post Graduate,Single,9255.0,2013-12-20,91,8,0,0,1,22,0,5,377
1959,Post Graduate,Single,67786.0,2013-07-12,0,1,0,1,0,1156,0,16,538
1971,Post Graduate,In Relationship,71969.0,2012-10-16,59,8,0,0,1,1086,1,19,807
1967,Post Graduate,Single,59235.0,2013-12-01,4,7,0,0,1,1128,0,28,396
1989,Post Graduate,In Relationship,31928.0,2014-03-28,5,7,0,0,1,72,0,9,279
1961,Post Graduate,In Relationship,74881.0,2013-08-03,48,5,0,0,2,964,0,27,516
1978,Post Graduate,In Relationship,65819.0,2012-11-29,99,3,0,0,0,1383,0,20,763
1953,Post Graduate,Single,51411.0,2013-05-26,81,5,0,0,3,18,0,4,585
1964,Post Graduate,Single,51983.0,2012-08-31,95,7,0,0,1,793,0,24,853
1986,Post Graduate,In Relationship,42386.0,2013-01-13,43,8,0,0,1,100,0,7,718
1987,Post Graduate,In Relationship,30390.0,2013-02-09,5,6,0,0,0,80,0,6,691
1963,Post Graduate,Single,30983.0,2012-09-11,50,8,0,1,0,167,0,8,842
1957,Post Graduate,Single,66033.0,2013-01-20,76,7,0,0,1,677,0,20,711
1975,Post Graduate,In Relationship,37284.0,2013-03-29,46,6,0,0,2,23,0,4,643
1951,Post Graduate,Single,57530.0,2013-12-10,68,1,0,0,1,92,0,7,387
1965,Post Graduate,In Relationship,76800.0,2014-08-03,33,1,0,0,0,641,0,16,151
1956,Post Graduate,In Relationship,63943.0,2012-02-09,50,5,0,0,1,1106,0,17,1057
1962,Post Graduate,In Relationship,76081.0,2014-05-23,85,2,0,0,0,1033,1,14,223
1974,Post Graduate,In Relationship,67445.0,2012-12-08,63,6,0,0,1,1174,0,32,754
1967,Post Graduate,In Relationship,37054.0,2013-09-15,89,7,0,0,2,25,0,6,473
1962,Post Graduate,In Relationship,47175.0,2012-10-28,81,8,0,1,2,240,1,17,795
1976,Post Graduate,Single,31859.0,2013-06-14,77,7,0,0,1,20,0,4,566
1961,Post Graduate,Single,27215.0,2013-01-23,50,6,0,0,3,102,0,11,708
1976,Post Graduate,Single,70179.0,2013-07-21,10,5,0,0,1,1034,0,26,529
1983,Post Graduate,In Relationship,39922.0,2013-02-14,30,8,0,0,1,156,0,9,686
1976,Post Graduate,In Relationship,49681.0,2013-04-11,66,7,0,0,2,458,0,21,630
1988,Post Graduate,In Relationship,24645.0,2012-01-11,16,8,0,0,1,17,0,4,1086
1954,Post Graduate,Single,79865.0,2014-06-18,12,1,0,0,1,792,0,21,197
1985,Post Graduate,In Relationship,44322.0,2014-06-16,30,8,0,0,1,92,0,8,199
1952,Post Graduate,Single,47958.0,2013-01-19,8,5,0,0,1,407,0,16,712
1964,Post Graduate,Single,63972.0,2012-02-12,93,4,0,0,1,1269,1,23,1054
1954,Post Graduate,In Relationship,75315.0,2014-04-15,14,2,0,0,1,841,0,23,261
1950,Post Graduate,In Relationship,55517.0,2012-09-27,53,9,0,1,2,633,0,23,826
1957,Post Graduate,In Relationship,75283.0,2013-03-27,26,4,0,0,3,1019,0,25,645
1946,Post Graduate,Single,82800.0,2012-11-24,23,3,0,1,0,1315,2,26,768
1954,Post Graduate,In Relationship,38998.0,2012-03-11,92,8,1,0,2,54,0,8,1026
1991,Post Graduate,Single,90638.0,2014-02-13,29,1,0,1,0,2525,1,18,322
1986,Post Graduate,In Relationship,27161.0,2013-10-28,41,7,0,0,1,52,0,5,430
1977,Post Graduate,In Relationship,42014.0,2012-08-17,56,8,0,1,1,436,0,20,867
1960,Post Graduate,In Relationship,38201.0,2013-03-29,19,8,0,0,1,268,0,15,643
1982,Post Graduate,In Relationship,45203.0,2014-03-23,4,6,0,1,2,147,0,8,284
1947,Post Graduate,In Relationship,81574.0,2014-04-28,89,1,0,0,0,1798,2,18,248
1992,Post Graduate,In Relationship,34935.0,2013-06-21,71,7,0,0,0,137,0,8,559
1976,Post Graduate,Single,60482.0,2013-01-23,81,7,0,0,1,507,0,17,708
1956,Post Graduate,In Relationship,34633.0,2014-01-23,31,6,0,0,3,15,0,4,343
1947,Post Graduate,In Relationship,78093.0,2013-11-12,53,1,0,0,0,1105,0,17,415
1950,Post Graduate,Single,82460.0,2013-02-12,78,1,0,0,0,974,0,15,688
1966,Post Graduate,In Relationship,45903.0,2014-04-23,80,4,0,0,1,66,0,8,253
1987,Post Graduate,Single,81361.0,2014-02-25,18,1,0,1,0,778,0,27,310
1973,Post Graduate,Single,35860.0,2014-05-19,37,5,0,1,2,49,1,6,227
1952,Post Graduate,In Relationship,40442.0,2012-08-19,52,7,0,1,2,169,0,12,865
1965,Post Graduate,In Relationship,61482.0,2014-06-27,39,2,0,0,0,299,0,12,188
1980,Post Graduate,In Relationship,34968.0,2013-10-04,11,7,0,0,1,221,0,17,454
1987,Post Graduate,In Relationship,75794.0,2013-12-24,33,3,0,0,0,1682,1,25,373
1962,Post Graduate,In Relationship,31497.0,2012-06-12,22,8,0,0,1,155,0,10,933
1955,Post Graduate,In Relationship,74268.0,2013-02-14,83,2,0,0,0,892,0,13,686
1988,Under Graduate,In Relationship,13724.0,2012-08-31,43,9,0,0,1,58,1,5,853
1965,Post Graduate,In Relationship,45143.0,2013-08-26,74,7,0,0,1,311,0,15,493
1967,Post Graduate,Single,52569.0,2014-05-04,54,3,0,0,1,95,0,7,242
1973,Post Graduate,Single,48432.0,2012-10-18,3,8,0,1,1,424,0,19,805
1960,Post Graduate,In Relationship,17144.0,2014-02-15,96,7,0,0,2,47,0,12,320
1984,Post Graduate,Single,36108.0,2013-10-15,68,9,0,0,1,339,1,15,443
1971,Post Graduate,In Relationship,76445.0,2012-09-28,2,6,0,0,1,1410,0,21,825
1975,Post Graduate,In Relationship,36663.0,2014-04-25,40,2,0,0,1,35,0,6,251
1965,Post Graduate,In Relationship,53843.0,2013-06-27,64,7,0,0,1,562,0,20,553
1956,Post Graduate,In Relationship,90226.0,2012-09-26,26,2,0,0,0,2352,1,24,827
1955,Post Graduate,Single,70638.0,2013-01-06,69,3,0,0,0,1334,1,20,725
1960,Post Graduate,In Relationship,44512.0,2013-08-30,57,4,0,0,2,32,0,6,489
1961,Post Graduate,In Relationship,27116.0,2014-02-03,78,7,0,0,2,41,0,7,332
1963,Post Graduate,In Relationship,54072.0,2013-07-27,71,8,0,0,2,39,0,5,523
1977,Post Graduate,In Relationship,71855.0,2013-01-16,59,3,0,0,1,1141,0,25,715
1990,Post Graduate,Single,51250.0,2013-03-30,28,9,0,0,1,710,1,24,642
1973,Post Graduate,In Relationship,60432.0,2014-09-03,61,6,0,0,1,401,0,19,120
1964,Post Graduate,In Relationship,65526.0,2014-11-04,22,2,0,0,1,506,0,17,58
1988,Post Graduate,Single,68655.0,2012-10-08,95,3,0,0,0,1538,0,21,815
1978,Post Graduate,In Relationship,12393.0,2012-04-12,38,9,0,0,0,57,0,6,994
1990,Post Graduate,Single,64509.0,2013-08-17,19,4,0,1,0,1722,1,19,502
1975,Post Graduate,Single,33955.0,2013-09-08,92,8,0,0,1,270,0,15,480
1977,Post Graduate,In Relationship,31353.0,2013-12-29,24,8,0,1,2,31,0,6,368
1984,Post Graduate,In Relationship,55434.0,2013-05-10,21,4,0,0,1,882,0,24,601
1983,Post Graduate,In Relationship,28359.0,2013-10-27,35,7,0,0,1,16,0,4,431
1987,Post Graduate,Single,57100.0,2014-05-18,9,3,0,0,1,311,0,14,228
1965,Post Graduate,In Relationship,69139.0,2014-01-27,23,4,0,0,1,227,0,11,339
1956,Post Graduate,In Relationship,52973.0,2012-08-11,92,8,0,0,1,1152,0,31,873
1965,Post Graduate,In Relationship,51717.0,2013-08-20,55,7,0,0,1,122,1,8,499
1971,Post Graduate,In Relationship,18793.0,2013-12-01,14,8,0,0,1,77,0,9,396
1982,Post Graduate,In Relationship,66664.0,2012-09-25,78,3,0,0,0,1289,0,19,828
1959,Post Graduate,Single,50664.0,2013-01-16,64,9,0,0,2,561,0,24,715
1963,Post Graduate,In Relationship,54414.0,2013-01-23,49,4,0,0,2,211,0,13,708
1952,Post Graduate,In Relationship,54549.0,2014-03-03,8,7,0,0,1,233,0,12,304
1971,Post Graduate,Single,47111.0,2012-08-09,35,9,0,0,1,1092,0,21,875
1963,Post Graduate,Single,41003.0,2013-03-17,11,6,0,0,0,601,0,17,655
1982,Post Graduate,In Relationship,19444.0,2014-02-22,8,7,0,1,1,54,0,10,313
1976,Post Graduate,In Relationship,36301.0,2013-10-25,53,7,0,0,1,78,0,7,433
1947,Post Graduate,In Relationship,73059.0,2013-08-31,36,4,0,0,1,1095,0,26,488
1969,Post Graduate,In Relationship,42731.0,2013-10-21,64,5,0,0,1,244,0,13,437
1959,Post Graduate,In Relationship,52854.0,2014-03-24,43,5,0,0,2,116,0,9,283
1978,Post Graduate,In Relationship,22775.0,2013-06-19,40,8,0,0,1,15,0,4,561
1948,Post Graduate,In Relationship,46681.0,2013-08-10,52,5,0,0,2,425,0,16,509
1955,Post Graduate,In Relationship,59821.0,2013-12-04,11,8,0,0,1,734,0,26,393
1954,Post Graduate,Single,50002.0,2013-06-17,21,7,0,0,1,638,0,19,563
1945,Post Graduate,In Relationship,69755.0,2013-02-10,23,1,0,0,0,894,0,22,690
1969,Post Graduate,In Relationship,44078.0,2014-06-19,17,5,0,0,2,41,0,7,196
1976,Post Graduate,In Relationship,30560.0,2013-06-27,6,7,0,0,1,31,0,5,553
1969,Post Graduate,In Relationship,35924.0,2014-03-23,56,5,0,0,2,34,0,5,284
1964,Post Graduate,Single,64140.0,2013-09-23,71,5,0,1,2,1750,3,18,465
1981,Post Graduate,In Relationship,56386.0,2012-10-27,51,9,0,0,2,612,0,25,796
1979,Under Graduate,In Relationship,24594.0,2013-10-12,94,5,0,0,1,29,0,5,446
1981,Post Graduate,In Relationship,75774.0,2014-02-05,27,4,0,0,1,823,0,21,330
1960,Post Graduate,Single,39228.0,2013-10-05,1,4,0,0,0,20,0,4,453
1974,Post Graduate,In Relationship,58494.0,2013-12-12,56,6,0,0,1,396,0,16,385
1981,Post Graduate,Single,58684.0,2014-06-16,71,2,0,0,0,813,1,21,199
1967,Post Graduate,Single,57136.0,2013-05-18,18,6,0,1,0,1179,0,20,593
1950,Post Graduate,Single,56551.0,2014-07-05,48,4,0,0,2,138,0,10,180
1982,Post Graduate,In Relationship,22448.0,2014-02-26,86,3,0,0,1,55,0,9,309
1961,Post Graduate,Single,82014.0,2012-08-20,48,6,0,1,0,1511,0,22,864
1963,Post Graduate,Single,34213.0,2012-07-09,2,9,0,1,2,117,0,9,906
1977,Post Graduate,In Relationship,157146.0,2013-04-29,13,1,0,0,0,1730,0,28,612
1947,Post Graduate,Single,25358.0,2013-07-22,57,6,0,0,1,32,0,6,528
1978,Post Graduate,Single,35544.0,2014-08-03,77,7,0,0,1,67,0,6,151
1954,Post Graduate,In Relationship,36634.0,2013-05-28,0,7,0,0,1,335,0,15,583
1954,Post Graduate,In Relationship,62670.0,2014-02-02,57,3,0,0,1,825,0,22,333
1972,Post Graduate,In Relationship,50334.0,2013-07-24,24,6,0,0,1,694,0,23,526
1981,Post Graduate,Single,72066.0,2014-06-23,55,2,0,1,0,1792,2,17,192
1958,Post Graduate,Single,50729.0,2013-02-05,62,6,0,0,2,496,0,24,695
1968,Post Graduate,In Relationship,34916.0,2013-05-15,89,9,0,0,2,231,0,13,596
1976,Post Graduate,Single,64892.0,2014-05-29,77,4,0,0,1,902,0,24,217
1966,Post Graduate,Single,43602.0,2014-10-01,45,6,0,0,2,68,0,9,92
1989,Post Graduate,Single,33996.0,2013-11-09,46,4,0,0,0,71,0,6,418
1985,Post Graduate,Single,41473.0,2013-06-19,80,7,0,0,1,76,0,6,561
1967,Post Graduate,In Relationship,63246.0,2013-08-20,60,4,0,0,2,772,0,22,499
1959,Post Graduate,In Relationship,36732.0,2013-12-29,71,2,0,0,2,47,0,9,368
1970,Post Graduate,In Relationship,69084.0,2013-11-19,43,8,0,0,1,1586,0,25,408
1967,Post Graduate,In Relationship,77766.0,2013-02-22,97,6,0,1,1,1529,1,34,678
1985,Post Graduate,Single,37929.0,2013-07-30,49,7,0,1,0,265,2,13,520
1951,Post Graduate,In Relationship,86610.0,2013-05-09,66,2,0,0,0,1603,0,18,602
1986,Post Graduate,In Relationship,80141.0,2013-11-01,20,6,0,1,0,2091,1,22,426
1955,Post Graduate,In Relationship,72635.0,2013-03-06,54,3,0,0,0,981,1,21,666
1970,Post Graduate,In Relationship,69016.0,2012-11-22,61,5,0,0,1,1533,0,34,770
1991,Post Graduate,In Relationship,20193.0,2012-11-28,18,4,0,0,0,82,0,7,764
1975,Post Graduate,In Relationship,27573.0,2013-03-25,45,8,0,0,1,244,0,14,647
1979,Under Graduate,Single,15862.0,2013-06-27,26,8,0,0,1,36,0,5,553
1976,Post Graduate,In Relationship,49544.0,2013-12-02,0,7,0,0,1,404,0,16,395
1980,Post Graduate,In Relationship,33228.0,2014-01-23,28,7,0,0,1,71,0,6,343
1978,Post Graduate,In Relationship,70440.0,2013-08-10,49,3,0,0,0,1572,1,23,509
1971,Post Graduate,In Relationship,38232.0,2014-01-17,84,5,0,0,2,122,0,11,349
1955,Post Graduate,In Relationship,22554.0,2012-03-11,38,5,0,0,2,41,0,10,1026
1983,Post Graduate,In Relationship,23536.0,2014-04-06,53,3,0,0,1,10,0,4,270
1952,Post Graduate,In Relationship,49413.0,2013-10-25,88,5,0,0,1,304,0,13,433
1969,Post Graduate,In Relationship,42231.0,2014-03-25,99,5,0,0,2,37,0,5,282
1980,Post Graduate,Single,78789.0,2012-08-08,12,2,0,1,0,1754,0,16,876
1968,Post Graduate,In Relationship,56534.0,2013-07-23,35,8,0,1,1,815,2,25,527
1971,Post Graduate,Single,58350.0,2013-04-01,5,6,0,0,1,1001,0,27,640
1989,Post Graduate,Single,81217.0,2013-07-19,77,1,0,0,0,1157,0,22,531
1951,Post Graduate,Single,49090.0,2013-07-19,45,7,0,0,1,688,0,21,531
1987,Post Graduate,Single,61787.0,2013-06-07,71,5,0,0,0,1319,0,19,573
1985,Post Graduate,In Relationship,18169.0,2013-02-19,40,8,0,0,1,21,0,4,681
1981,Post Graduate,Single,24336.0,2012-08-27,82,7,0,0,1,31,0,4,857
1990,Post Graduate,In Relationship,18222.0,2012-12-31,70,8,0,0,0,67,0,6,731
1952,Post Graduate,Single,62335.0,2013-05-23,87,2,0,0,1,708,0,21,588
1971,Post Graduate,In Relationship,42033.0,2012-09-19,95,7,0,0,2,25,0,4,834
1983,Post Graduate,In Relationship,86580.0,2013-02-27,72,1,0,0,0,746,1,11,673
1957,Post Graduate,Single,41437.0,2012-09-22,5,7,0,0,2,32,0,5,831
1951,Post Graduate,Single,73705.0,2014-05-03,86,5,0,0,2,1695,0,25,243
1976,Post Graduate,In Relationship,61064.0,2012-08-31,80,6,0,0,1,1080,0,28,853
1955,Post Graduate,In Relationship,38452.0,2014-03-30,62,7,0,0,2,72,0,9,277
1989,Post Graduate,Single,18358.0,2013-11-20,49,7,0,0,1,57,0,10,407
1973,Post Graduate,In Relationship,55012.0,2014-03-21,85,5,0,0,1,660,0,25,286
1973,Under Graduate,In Relationship,9722.0,2012-02-10,7,8,0,1,1,103,0,11,1056
1984,Post Graduate,In Relationship,38175.0,2013-09-23,6,7,0,0,1,153,0,11,465
1956,Post Graduate,In Relationship,58656.0,2012-09-20,25,6,0,0,1,1220,1,32,833
1965,Post Graduate,In Relationship,52117.0,2012-08-16,55,7,0,0,1,279,0,13,868
1978,Post Graduate,In Relationship,64813.0,2014-02-01,81,5,0,0,1,745,0,20,334
1973,Post Graduate,In Relationship,54222.0,2014-01-03,98,3,0,0,1,264,0,12,363
1986,Post Graduate,In Relationship,83512.0,2014-06-17,31,1,0,1,0,2157,4,22,198
1959,Post Graduate,In Relationship,77520.0,2013-08-28,30,4,0,1,1,1526,3,23,491
1978,Post Graduate,In Relationship,41154.0,2013-09-04,98,5,0,0,1,69,0,6,484
1966,Post Graduate,In Relationship,80398.0,2012-10-11,92,3,0,0,0,1597,1,26,812
1992,Under Graduate,Single,18746.0,2014-05-29,41,6,0,0,1,64,0,8,217
1984,Post Graduate,In Relationship,35196.0,2012-11-13,68,8,0,0,1,497,0,18,779
1956,Post Graduate,Single,60230.0,2013-05-20,78,5,0,0,1,1067,0,17,591
1977,Post Graduate,In Relationship,22108.0,2014-08-05,46,7,0,0,2,31,0,7,149
1974,Post Graduate,In Relationship,44392.0,2013-05-09,71,7,0,0,2,211,0,14,602
1976,Post Graduate,In Relationship,55424.0,2012-11-25,6,6,0,1,1,877,1,25,767
1979,Post Graduate,In Relationship,17688.0,2013-01-13,82,8,1,0,1,11,0,4,718
1983,Post Graduate,In Relationship,92491.0,2013-01-05,71,3,0,1,0,2034,3,25,726
1991,Post Graduate,Single,90273.0,2013-12-14,32,2,0,1,0,1991,3,19,383
1962,Post Graduate,Single,82571.0,2014-02-04,28,2,0,0,0,1686,1,24,331
1982,Post Graduate,Single,38513.0,2014-01-28,20,8,0,1,1,324,0,17,338
1979,Post Graduate,Single,16653.0,2014-04-18,10,6,0,1,1,69,0,9,258
1955,Post Graduate,In Relationship,42586.0,2012-10-29,7,8,0,1,2,252,0,16,794
1965,Under Graduate,Single,23529.0,2013-07-01,67,6,0,0,1,54,0,5,549
1961,Post Graduate,In Relationship,74881.0,2013-08-03,48,5,0,0,2,964,0,27,516
1951,Post Graduate,In Relationship,71107.0,2013-02-17,61,4,0,0,1,1327,0,28,683
1964,Post Graduate,In Relationship,46910.0,2014-03-23,36,6,0,0,2,68,0,7,284
1959,Post Graduate,In Relationship,18690.0,2012-12-28,77,8,0,0,0,60,0,5,734
1955,Post Graduate,Single,37244.0,2013-04-27,90,7,0,0,2,55,1,5,614
1966,Post Graduate,In Relationship,82427.0,2014-12-03,35,1,0,0,0,1456,1,21,29
1958,Post Graduate,Single,75342.0,2013-06-05,38,4,0,0,1,563,0,18,575
1954,Post Graduate,Single,70044.0,2013-02-18,46,5,0,0,1,1504,0,26,682
1967,Post Graduate,Single,79146.0,2014-04-24,33,6,0,0,2,564,0,19,252
1963,Post Graduate,In Relationship,77437.0,2013-11-26,70,1,0,0,0,1125,1,23,401
1959,Post Graduate,In Relationship,54984.0,2014-05-24,51,7,0,0,1,358,1,17,222
1971,Post Graduate,In Relationship,42403.0,2013-11-12,18,8,0,0,1,42,0,5,415
1964,Post Graduate,In Relationship,55761.0,2014-04-24,97,6,0,0,1,184,1,10,252
1983,Post Graduate,In Relationship,37292.0,2013-04-18,32,8,0,0,1,460,0,19,623
1945,Post Graduate,Single,45576.0,2014-05-28,9,8,0,1,0,145,0,8,218
1947,Post Graduate,In Relationship,70321.0,2013-01-16,6,4,0,1,0,1376,0,25,715
1969,Post Graduate,Single,58086.0,2013-01-20,80,8,0,0,1,792,0,23,711
1952,Post Graduate,In Relationship,81795.0,2012-10-26,74,2,0,0,0,1382,0,23,797
1947,Under Graduate,In Relationship,28389.0,2012-11-20,49,7,0,0,0,28,0,4,772
1946,Post Graduate,In Relationship,66835.0,2013-09-28,21,2,0,0,0,1033,0,24,460
1969,Post Graduate,Single,69901.0,2013-05-29,95,5,0,0,1,882,0,23,582
1949,Post Graduate,In Relationship,80360.0,2013-03-03,56,2,0,0,0,2231,3,15,669
1961,Post Graduate,In Relationship,63342.0,2012-10-16,48,6,0,1,1,1101,1,19,807
1974,Post Graduate,In Relationship,44989.0,2012-12-09,26,6,0,0,1,369,0,16,753
1980,Post Graduate,Single,31859.0,2014-02-27,3,7,0,0,1,48,0,5,308
1949,Post Graduate,Single,51569.0,2013-12-02,39,8,0,1,1,467,1,19,395
1971,Post Graduate,Single,30372.0,2012-12-25,33,7,0,0,2,44,0,8,737
1979,Under Graduate,Single,16014.0,2013-03-17,42,3,0,0,2,38,0,10,655
1968,Post Graduate,In Relationship,41120.0,2013-06-11,80,6,0,0,2,81,0,9,569
1971,Post Graduate,Single,39763.0,2013-04-08,9,9,0,1,1,167,0,10,633
1955,Post Graduate,In Relationship,38725.0,2014-10-05,52,4,0,0,2,45,0,7,88
1972,Post Graduate,In Relationship,77981.0,2013-05-26,78,5,0,0,1,664,0,21,585
1964,Post Graduate,In Relationship,62905.0,2013-10-09,68,4,0,0,1,622,0,20,449
1979,Post Graduate,Single,13533.0,2013-10-03,45,7,0,0,1,48,0,7,455
1975,Post Graduate,In Relationship,59481.0,2013-10-23,47,2,0,0,1,461,0,16,435
1977,Post Graduate,In Relationship,72117.0,2013-08-20,34,5,0,0,1,1073,0,26,499
1986,Post Graduate,In Relationship,21955.0,2013-07-09,81,6,0,0,1,55,0,8,541
1956,Post Graduate,In Relationship,67131.0,2013-03-26,72,6,0,0,1,976,0,26,646
1980,Post Graduate,Single,36802.0,2014-06-16,23,5,0,0,1,20,0,5,199
1982,Post Graduate,In Relationship,71853.0,2013-08-05,29,1,0,0,0,1149,0,17,514
1961,Under Graduate,In Relationship,28249.0,2014-06-15,80,6,0,0,0,43,0,6,200
1975,Post Graduate,In Relationship,47808.0,2013-10-20,30,7,0,0,1,224,1,10,438
1974,Post Graduate,Single,25509.0,2012-09-18,15,9,0,1,1,101,0,9,835
1946,Post Graduate,In Relationship,51012.0,2013-04-18,86,6,0,0,0,209,0,10,623
1985,Post Graduate,Single,70596.0,2012-05-10,68,2,0,0,0,968,0,21,966
1952,Post Graduate,In Relationship,85431.0,2013-08-06,54,0,0,0,0,1165,0,17,513
1967,Post Graduate,In Relationship,42664.0,2014-03-18,44,6,0,0,1,24,0,5,289
1955,Post Graduate,In Relationship,42586.0,2012-10-29,7,8,0,1,2,252,0,16,794
1985,Post Graduate,Single,29760.0,2012-08-29,87,8,0,0,1,165,0,12,855
1977,Post Graduate,In Relationship,28973.0,2012-10-13,59,8,0,0,0,269,0,13,810
1973,Post Graduate,In Relationship,39435.0,2013-06-08,16,7,0,0,1,102,0,7,572
1984,Post Graduate,In Relationship,65370.0,2013-01-08,1,1,0,0,0,461,0,19,723
1979,Under Graduate,Single,20194.0,2012-12-17,64,6,0,0,1,47,0,7,745
1976,Post Graduate,Single,42473.0,2014-02-17,72,5,0,0,2,144,0,10,318
1968,Post Graduate,In Relationship,64590.0,2012-10-14,98,6,0,0,0,1338,0,24,809
1959,Post Graduate,In Relationship,71232.0,2013-11-28,91,7,0,0,1,917,0,25,399
1971,Post Graduate,In Relationship,34600.0,2013-01-01,8,8,0,1,2,318,0,17,730
1967,Post Graduate,Single,46904.0,2012-03-11,20,8,0,0,2,253,0,14,1026
1973,Post Graduate,In Relationship,49094.0,2012-09-21,6,6,0,0,1,502,0,20,832
1983,Post Graduate,In Relationship,36075.0,2013-09-12,54,6,0,0,1,119,0,7,476
1979,Post Graduate,In Relationship,60839.0,2012-08-28,72,8,0,0,2,1250,0,29,856
1979,Post Graduate,In Relationship,77298.0,2013-02-11,46,3,0,0,1,969,0,24,689
1950,Post Graduate,In Relationship,34026.0,2013-05-08,11,5,0,0,2,76,0,9,603
1963,Post Graduate,Single,48918.0,2014-12-04,21,4,0,0,2,62,0,7,28
1962,Post Graduate,In Relationship,82122.0,2013-08-15,89,1,0,0,0,1382,1,26,504
1976,Post Graduate,Single,37697.0,2014-07-02,82,6,0,0,1,84,0,7,183
1952,Post Graduate,In Relationship,34074.0,2013-07-13,69,6,0,0,2,255,1,14,537
1960,Post Graduate,In Relationship,28520.0,2013-06-14,55,6,0,0,2,43,0,5,566
1955,Post Graduate,Single,62535.0,2013-03-10,13,3,0,0,1,398,0,14,662
1977,Post Graduate,Single,36273.0,2014-04-16,80,6,0,0,1,76,0,8,260
1964,Post Graduate,In Relationship,63404.0,2014-06-06,97,4,0,0,2,902,1,15,209
1981,Post Graduate,In Relationship,75774.0,2014-02-05,27,4,0,0,1,823,0,21,330
1976,Post Graduate,In Relationship,78416.0,2014-06-27,99,3,0,0,1,1179,0,26,188
1974,Post Graduate,In Relationship,75702.0,2012-10-14,87,6,0,0,1,1921,1,29,809
1951,Post Graduate,In Relationship,59385.0,2013-04-28,85,5,0,0,2,185,0,10,613
1966,Post Graduate,Single,37070.0,2013-03-20,30,7,0,1,2,433,0,23,652
1951,Post Graduate,In Relationship,44689.0,2014-10-01,82,7,0,0,2,34,1,6,92
1958,Post Graduate,In Relationship,53977.0,2013-08-06,21,5,0,0,1,907,0,27,513
1966,Post Graduate,Single,7144.0,2013-07-12,92,0,0,0,2,416,0,25,538
1964,Post Graduate,Single,18701.0,2013-04-06,95,5,0,0,2,44,0,10,635
1956,Post Graduate,In Relationship,90369.0,2014-04-28,2,1,0,1,0,1588,0,17,248
1974,Post Graduate,Single,63159.0,2012-05-11,74,3,0,0,0,1797,1,17,965
1966,Post Graduate,In Relationship,37758.0,2012-04-10,49,8,0,0,2,40,0,6,996
1963,Post Graduate,Single,46757.0,2012-11-16,71,9,0,0,1,1143,0,21,776
1969,Post Graduate,In Relationship,79734.0,2014-06-28,72,1,0,0,0,914,1,14,187
1992,Post Graduate,In Relationship,63207.0,2013-01-20,68,7,0,0,0,1502,1,12,711
1954,Post Graduate,Single,72071.0,2013-02-14,4,2,0,0,1,1338,0,20,686
1983,Post Graduate,In Relationship,21840.0,2013-07-21,80,9,0,0,1,27,0,5,529
1982,Post Graduate,In Relationship,58582.0,2013-09-28,15,5,0,0,1,763,1,22,460
1951,Post Graduate,Single,72282.0,2013-07-19,70,7,0,1,0,1331,0,22,531
1956,Post Graduate,In Relationship,50387.0,2013-08-31,91,5,0,0,2,525,0,19,488
1961,Post Graduate,In Relationship,32583.0,2014-06-15,10,7,0,0,2,9,0,4,200
1962,Post Graduate,In Relationship,62568.0,2014-07-04,99,4,0,0,1,953,1,16,181
1971,Post Graduate,Single,44635.0,2013-11-10,25,7,0,0,2,68,0,7,417
1971,Post Graduate,Single,33316.0,2013-04-10,34,6,0,0,2,131,0,10,631
1968,Post Graduate,In Relationship,63967.0,2013-09-08,57,2,0,0,1,882,0,23,480
1978,Post Graduate,In Relationship,52513.0,2012-04-09,84,7,0,0,0,1149,0,25,997
1969,Post Graduate,In Relationship,25293.0,2013-09-15,51,8,0,0,1,37,0,5,473
1965,Post Graduate,Single,54111.0,2013-08-25,97,5,0,0,1,388,0,15,494
1986,Post Graduate,In Relationship,78394.0,2013-02-15,13,2,0,1,0,1428,0,16,685
1958,Post Graduate,In Relationship,80739.0,2013-05-23,92,1,0,0,0,1633,0,24,588
1975,Post Graduate,In Relationship,22669.0,2013-05-22,30,9,0,1,1,173,0,10,589
1987,Post Graduate,Single,29236.0,2013-08-10,30,9,0,0,1,99,0,9,509
1959,Post Graduate,In Relationship,44911.0,2013-03-15,11,7,0,0,1,215,0,12,657
1962,Post Graduate,In Relationship,54693.0,2013-02-17,72,6,0,0,1,929,0,31,683
1974,Post Graduate,In Relationship,48186.0,2014-03-20,39,7,0,0,1,219,0,12,287
1977,Post Graduate,In Relationship,54809.0,2013-11-09,0,4,0,1,2,174,0,12,418
1978,Post Graduate,In Relationship,41580.0,2012-10-12,15,5,0,0,2,92,0,9,811
1970,Post Graduate,In Relationship,80336.0,2013-09-09,12,1,0,0,0,1052,0,25,479
1957,Post Graduate,In Relationship,47743.0,2013-03-22,56,6,0,0,1,275,1,14,650
1955,Post Graduate,In Relationship,62972.0,2012-03-08,39,6,0,0,1,587,0,16,1029
